review_id,review_date,rating,wait_time,taste,service,comment
R001053,2024-10-26,4.2,29,3.7,3.5,很满意的一次用餐体验，味道赞，服务棒。
R001366,2024-10-26,4.2,12,4.2,3.0,今天用餐很愉快，菜品美味，服务周到。
R001040,2024-10-27,4.6,15,3.4,4.5,慕名而来，果然名不虚传，味道和服务都很好。
R001150,2024-10-27,2.8,22,2.8,3.6,普通的一餐，没有特别惊喜的地方。
R001274,2024-10-27,4.2,3,2.5,2.7,他们家的菜真的很合我口味，服务也到位。
R001406,2024-10-27,3.7,21,3.2,2.8,味道还可以，服务一般，整体中规中矩吧。
R001451,2024-10-27,3.7,24,3.1,3.6,味道中规中矩，服务态度一般般。
R000030,2024-10-28,4.0,6,3.1,2.9,味道中规中矩，服务态度一般般。
R000226,2024-10-28,4.5,23,3.3,2.0,慕名而来，果然名不虚传，味道和服务都很好。
R000229,2024-10-28,3.6,17,3.2,4.0,味道中规中矩，服务态度一般般。
R000896,2024-10-28,4.8,3,4.1,4.2,特别喜欢他们家的菜，每次来都很满意。
R000959,2024-10-28,5.0,18,4.1,3.1,菜品色香味俱全，服务员态度超好。
R000998,2024-10-28,4.5,12,3.4,3.3,慕名而来，果然名不虚传，味道和服务都很好。
R001471,2024-10-28,5.0,3,4.0,4.6,特别喜欢他们家的菜，每次来都很满意。
R000012,2024-10-29,3.8,13,3.6,3.8,勉强及格吧，各方面都很普通。
R001185,2024-10-29,3.1,17,2.4,2.6,味道还可以，服务一般，整体中规中矩吧。
R000710,2024-10-30,5.0,14,3.9,4.0,朋友推荐来的，果然没失望，味道和服务都满分！
R000776,2024-10-30,3.4,6,2.6,3.1,普通的餐厅，没有太多特色。
R000817,2024-10-30,3.4,21,3.2,2.6,菜品和服务都属于一般水平，不难吃也不惊艳。
R001486,2024-10-30,4.9,7,2.9,3.5,环境不错，菜品精致，服务员很有耐心。
R000334,2024-10-31,3.3,17,3.1,3.4,菜品和服务都还过得去，性价比一般。
R000343,2024-10-31,4.4,10,2.8,3.9,他们家的菜真的很合我口味，服务也到位。
R000628,2024-10-31,4.0,23,3.5,3.3,朋友推荐来的，果然没失望，味道和服务都满分！
R000983,2024-10-31,2.5,30,4.2,3.0,菜品和服务都还过得去，性价比一般。
R001013,2024-10-31,5.0,19,3.4,4.4,朋友推荐来的，果然没失望，味道和服务都满分！
R000141,2024-11-01,4.0,15,3.8,4.0,环境不错，菜品精致，服务员很有耐心。
R000145,2024-11-01,4.7,6,3.6,3.9,美食与服务兼具，值得推荐给大家！
R000507,2024-11-01,3.9,15,3.0,3.7,普通的一餐，没有特别惊喜的地方。
R000841,2024-11-01,3.6,20,2.9,2.7,菜品口味还行，服务态度马马虎虎。
R000898,2024-11-01,4.1,6,3.6,3.9,特别喜欢他们家的菜，每次来都很满意。
R000951,2024-11-01,3.7,7,3.3,3.0,菜品口味还行，服务态度马马虎虎。
R001440,2024-11-01,4.9,11,3.9,5.0,特别喜欢他们家的菜，每次来都很满意。
R001456,2024-11-01,1.8,28,2.4,3.1,味道比较普通，对不起这个价格。
R000181,2024-11-02,4.7,18,4.0,3.6,味道非常棒，服务态度也很好，下次还会再来！
R001029,2024-11-02,3.5,31,4.3,3.6,勉强及格吧，各方面都很普通。
R001138,2024-11-02,2.6,22,2.7,2.2,菜品和服务都还过得去，性价比一般。
R000784,2024-11-03,4.7,7,3.0,4.1,朋友推荐来的，果然没失望，味道和服务都满分！
R000020,2024-11-04,2.6,29,2.7,2.2,菜品和服务都还过得去，性价比一般。
R000690,2024-11-04,4.0,19,3.4,4.7,普通的一餐，没有特别惊喜的地方。
R000047,2024-11-05,4.0,7,3.5,3.1,味道中规中矩，服务态度一般般。
R000405,2024-11-05,3.8,14,3.2,3.6,整体感觉一般，可能不会特意再来。
R001033,2024-11-05,4.3,19,2.8,4.4,口味正宗，服务热情，是我喜欢的餐厅。
R000205,2024-11-06,2.4,18,2.0,3.1,味道不太合我的口味，有点失望。
R000512,2024-11-06,4.5,8,2.7,3.8,服务员很专业，菜品也很美味，点赞！
R000565,2024-11-06,4.9,17,4.4,4.4,他们家的菜真的很合我口味，服务也到位。
R000761,2024-11-06,3.7,18,3.0,3.9,普通的餐厅，没有太多特色。
R000762,2024-11-06,3.9,18,3.3,3.0,味道还可以，服务一般，整体中规中矩吧。
R000950,2024-11-06,4.6,9,2.7,2.7,环境不错，菜品精致，服务员很有耐心。
R001302,2024-11-06,3.8,36,3.1,3.7,普通的一餐，没有特别惊喜的地方。
R001306,2024-11-06,2.8,3,1.9,3.1,菜品口味还行，服务态度马马虎虎。
R000086,2024-11-07,3.3,20,3.1,3.9,勉强及格吧，各方面都很普通。
R000173,2024-11-07,4.0,11,2.5,3.7,普通的餐厅，没有太多特色。
R001108,2024-11-07,3.6,3,3.3,2.7,味道中规中矩，服务态度一般般。
R000595,2024-11-08,4.0,23,4.4,3.8,普通的一餐，没有特别惊喜的地方。
R000827,2024-11-08,4.9,6,3.3,3.7,菜品口味极佳，服务员很热情，整体体验很棒。
R000965,2024-11-08,3.7,21,2.8,2.2,整体感觉一般，可能不会特意再来。
R001250,2024-11-08,2.4,13,2.3,2.1,性价比很低，不值得来。
R001378,2024-11-08,5.0,9,4.8,4.1,特别喜欢他们家的菜，每次来都很满意。
R000388,2024-11-09,4.5,18,3.9,5.0,今天用餐很愉快，菜品美味，服务周到。
R000631,2024-11-09,2.1,18,2.6,2.8,各方面都需要改进，目前水平太差。
R001491,2024-11-10,3.0,27,3.1,3.5,菜品口味还行，服务态度马马虎虎。
R000554,2024-11-11,4.1,12,4.6,3.4,强烈推荐这家餐厅，味道好，服务一流！
R000812,2024-11-11,2.7,29,3.2,3.9,菜品和服务都还过得去，性价比一般。
R001412,2024-11-11,4.4,17,3.5,3.6,强烈推荐这家餐厅，味道好，服务一流！
R000058,2024-11-12,4.3,8,3.1,3.5,菜品口味极佳，服务员很热情，整体体验很棒。
R000952,2024-11-12,4.9,8,3.0,3.6,特别喜欢他们家的菜，每次来都很满意。
R001215,2024-11-12,3.7,17,3.1,3.5,菜品和服务都属于一般水平，不难吃也不惊艳。
R000345,2024-11-13,3.6,16,2.5,3.9,勉强及格吧，各方面都很普通。
R000458,2024-11-13,2.5,40,2.4,3.5,味道有点奇怪，可能不会再来了。
R000582,2024-11-13,3.6,19,3.6,3.3,菜品口味还行，服务态度马马虎虎。
R000963,2024-11-13,4.2,18,3.3,4.1,菜品口味极佳，服务员很热情，整体体验很棒。
R001252,2024-11-13,4.0,27,3.8,3.1,普通的一餐，没有特别惊喜的地方。
R001311,2024-11-13,3.9,14,3.2,4.0,普通的餐厅，没有太多特色。
R001375,2024-11-13,5.0,14,4.4,4.8,环境不错，菜品精致，服务员很有耐心。
R000369,2024-11-14,4.2,6,3.5,3.5,美食与服务兼具，值得推荐给大家！
R000706,2024-11-14,4.0,18,3.7,4.2,今天用餐很愉快，菜品美味，服务周到。
R000747,2024-11-14,4.2,7,2.2,3.1,今天点的菜都很好吃，服务员也很贴心。
R001092,2024-11-14,4.6,11,3.9,3.2,很满意的一次用餐体验，味道赞，服务棒。
R000533,2024-11-15,4.3,18,3.1,3.8,菜品色香味俱全，服务员态度超好。
R001201,2024-11-15,4.0,18,3.4,3.4,今天点的菜都很好吃，服务员也很贴心。
R000169,2024-11-16,3.5,21,3.0,2.8,味道中规中矩，服务态度一般般。
R000645,2024-11-16,3.6,13,2.7,3.8,菜品和服务都还过得去，性价比一般。
R000968,2024-11-16,5.0,15,3.0,4.1,今天点的菜都很好吃，服务员也很贴心。
R000997,2024-11-16,5.0,12,2.9,3.9,很满意的一次用餐体验，味道赞，服务棒。
R001094,2024-11-16,4.4,15,3.3,3.7,很满意的一次用餐体验，味道赞，服务棒。
R001211,2024-11-16,4.0,8,2.4,2.9,普通的一餐，没有特别惊喜的地方。
R000057,2024-11-17,3.1,22,2.5,2.4,普通的餐厅，没有太多特色。
R000137,2024-11-17,4.0,7,3.2,3.3,口味正宗，服务热情，是我喜欢的餐厅。
R000778,2024-11-17,4.3,5,2.4,2.5,特别喜欢他们家的菜，每次来都很满意。
R001317,2024-11-17,2.7,18,2.0,2.4,普通的餐厅，没有太多特色。
R001319,2024-11-17,3.5,18,2.9,2.4,菜品和服务都还过得去，性价比一般。
R000599,2024-11-18,3.6,3,3.1,2.7,普通的一餐，没有特别惊喜的地方。
R000938,2024-11-18,4.2,21,2.9,4.5,很满意的一次用餐体验，味道赞，服务棒。
R001107,2024-11-18,4.1,10,3.4,2.9,特别喜欢他们家的菜，每次来都很满意。
R000234,2024-11-19,2.9,12,3.8,3.4,味道中规中矩，服务态度一般般。
R001218,2024-11-19,4.4,22,3.1,3.4,今天用餐很愉快，菜品美味，服务周到。
R000410,2024-11-20,4.4,16,4.5,3.2,特别喜欢他们家的菜，每次来都很满意。
R000417,2024-11-20,4.9,8,4.3,4.6,他们家的菜真的很合我口味，服务也到位。
R000581,2024-11-20,4.2,15,4.5,3.0,很满意的一次用餐体验，味道赞，服务棒。
R001225,2024-11-20,3.2,30,2.4,3.0,菜品口味还行，服务态度马马虎虎。
R000074,2024-11-21,5.0,4,4.7,3.6,今天点的菜都很好吃，服务员也很贴心。
R000087,2024-11-21,4.6,16,3.7,4.5,环境不错，菜品精致，服务员很有耐心。
R000803,2024-11-21,3.5,11,2.6,4.0,菜品口味还行，服务态度马马虎虎。
R001055,2024-11-21,3.9,8,2.4,3.1,味道中规中矩，服务态度一般般。
R001309,2024-11-21,4.3,22,3.7,5.0,很满意的一次用餐体验，味道赞，服务棒。
R001382,2024-11-21,4.2,3,3.0,4.0,强烈推荐这家餐厅，味道好，服务一流！
R000424,2024-11-22,4.8,16,4.0,4.7,朋友推荐来的，果然没失望，味道和服务都满分！
R000641,2024-11-22,3.4,16,2.8,2.9,普通的一餐，没有特别惊喜的地方。
R000918,2024-11-22,4.8,17,3.6,2.3,今天点的菜都很好吃，服务员也很贴心。
R001260,2024-11-22,4.5,19,2.7,3.9,朋友推荐来的，果然没失望，味道和服务都满分！
R001368,2024-11-22,3.4,7,2.7,2.5,味道中规中矩，服务态度一般般。
R000001,2024-11-23,3.8,21,2.5,3.1,味道中规中矩，服务态度一般般。
R000095,2024-11-23,4.2,3,2.5,3.2,强烈推荐这家餐厅，味道好，服务一流！
R000171,2024-11-23,3.1,13,2.2,3.4,菜品和服务都属于一般水平，不难吃也不惊艳。
R001276,2024-11-23,4.0,12,3.2,2.7,他们家的菜真的很合我口味，服务也到位。
R001439,2024-11-23,4.4,3,3.3,4.4,菜品色香味俱全，服务员态度超好。
R000156,2024-11-24,3.7,12,2.0,4.4,菜品和服务都属于一般水平，不难吃也不惊艳。
R000493,2024-11-24,4.0,24,3.5,3.4,整体感觉一般，可能不会特意再来。
R001438,2024-11-24,5.0,13,3.8,3.1,菜品色香味俱全，服务员态度超好。
R000115,2024-11-25,3.9,13,3.3,3.3,普通的一餐，没有特别惊喜的地方。
R000715,2024-11-25,3.5,11,3.7,3.6,味道还可以，服务一般，整体中规中矩吧。
R001497,2024-11-25,4.8,17,3.5,4.7,强烈推荐这家餐厅，味道好，服务一流！
R000267,2024-11-26,4.3,32,3.5,3.3,他们家的菜真的很合我口味，服务也到位。
R000362,2024-11-26,5.0,21,3.1,3.5,菜品色香味俱全，服务员态度超好。
R000856,2024-11-26,4.0,17,2.8,3.7,菜品和服务都属于一般水平，不难吃也不惊艳。
R001320,2024-11-26,3.8,3,2.9,3.2,味道中规中矩，服务态度一般般。
R001427,2024-11-26,4.9,14,4.1,4.4,服务员很专业，菜品也很美味，点赞！
R000084,2024-11-27,3.6,15,2.4,3.6,味道还可以，服务一般，整体中规中矩吧。
R000795,2024-11-27,3.4,8,2.6,3.7,普通的一餐，没有特别惊喜的地方。
R001005,2024-11-27,5.0,6,2.9,3.4,今天点的菜都很好吃，服务员也很贴心。
R001122,2024-11-27,4.5,21,3.8,2.9,强烈推荐这家餐厅，味道好，服务一流！
R001380,2024-11-27,5.0,13,3.5,4.2,特别喜欢他们家的菜，每次来都很满意。
R000024,2024-11-28,3.1,7,3.0,4.0,勉强及格吧，各方面都很普通。
R000215,2024-11-28,3.7,10,3.4,3.3,勉强及格吧，各方面都很普通。
R000739,2024-11-28,5.0,11,3.7,4.1,今天用餐很愉快，菜品美味，服务周到。
R001204,2024-11-28,3.9,23,3.0,3.3,味道过得去，服务也还行，价格稍贵。
R001386,2024-11-28,4.5,11,3.2,4.5,今天用餐很愉快，菜品美味，服务周到。
R000289,2024-11-29,4.6,17,3.0,2.3,朋友推荐来的，果然没失望，味道和服务都满分！
R000741,2024-11-29,2.0,15,1.8,2.5,性价比很低，不值得来。
R000810,2024-11-29,2.6,22,3.1,2.4,味道过得去，服务也还行，价格稍贵。
R001049,2024-11-29,4.3,23,3.8,3.7,朋友推荐来的，果然没失望，味道和服务都满分！
R001179,2024-11-29,3.1,15,3.6,3.1,味道还可以，服务一般，整体中规中矩吧。
R000266,2024-11-30,3.3,8,3.5,3.0,普通的一餐，没有特别惊喜的地方。
R000389,2024-11-30,5.0,11,4.2,4.0,强烈推荐这家餐厅，味道好，服务一流！
R000112,2024-12-01,4.1,3,3.0,2.2,美食与服务兼具，值得推荐给大家！
R000566,2024-12-01,4.1,10,3.0,3.1,今天点的菜都很好吃，服务员也很贴心。
R000608,2024-12-01,2.9,20,3.0,2.8,味道过得去，服务也还行，价格稍贵。
R001195,2024-12-01,2.9,17,1.1,3.7,菜品和服务都还过得去，性价比一般。
R001409,2024-12-01,3.3,11,3.3,4.2,味道还可以，服务一般，整体中规中矩吧。
R000348,2024-12-02,3.5,8,3.2,2.4,菜品口味还行，服务态度马马虎虎。
R001084,2024-12-02,4.4,24,2.9,4.2,强烈推荐这家餐厅，味道好，服务一流！
R000199,2024-12-03,3.8,19,3.0,3.5,味道过得去，服务也还行，价格稍贵。
R000258,2024-12-03,2.8,22,2.4,3.8,菜品口味还行，服务态度马马虎虎。
R000485,2024-12-03,3.3,22,2.3,3.4,味道中规中矩，服务态度一般般。
R000576,2024-12-03,2.7,12,2.1,2.4,味道还可以，服务一般，整体中规中矩吧。
R001152,2024-12-03,2.0,27,2.6,2.4,踩雷了，这家店的味道和服务都不行。
R001295,2024-12-03,4.1,14,3.8,3.3,今天点的菜都很好吃，服务员也很贴心。
R001314,2024-12-03,4.0,12,3.7,3.2,菜品和服务都还过得去，性价比一般。
R001493,2024-12-03,3.4,15,2.6,2.5,勉强及格吧，各方面都很普通。
R000065,2024-12-04,4.5,20,2.9,4.3,很满意的一次用餐体验，味道赞，服务棒。
R000311,2024-12-04,3.9,11,2.5,3.7,普通的餐厅，没有太多特色。
R000791,2024-12-04,3.8,28,3.7,4.6,普通的一餐，没有特别惊喜的地方。
R000971,2024-12-04,3.5,23,3.1,4.4,味道过得去，服务也还行，价格稍贵。
R000999,2024-12-04,3.3,21,3.7,1.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R001465,2024-12-04,3.8,24,2.6,3.9,菜品和服务都还过得去，性价比一般。
R000395,2024-12-05,4.7,14,4.8,3.3,今天用餐很愉快，菜品美味，服务周到。
R000535,2024-12-05,3.0,23,3.9,3.5,普通的餐厅，没有太多特色。
R000580,2024-12-05,4.5,11,3.3,4.8,强烈推荐这家餐厅，味道好，服务一流！
R000712,2024-12-05,4.2,19,2.5,2.7,环境不错，菜品精致，服务员很有耐心。
R000868,2024-12-05,4.5,3,4.2,3.4,口味正宗，服务热情，是我喜欢的餐厅。
R001071,2024-12-05,4.3,15,3.5,3.4,特别喜欢他们家的菜，每次来都很满意。
R001178,2024-12-05,4.1,3,3.3,4.2,服务员很专业，菜品也很美味，点赞！
R001436,2024-12-05,3.9,26,3.7,3.8,勉强及格吧，各方面都很普通。
R000531,2024-12-06,4.4,21,4.3,3.0,强烈推荐这家餐厅，味道好，服务一流！
R000550,2024-12-06,3.7,16,2.8,3.0,味道中规中矩，服务态度一般般。
R000392,2024-12-07,4.4,15,3.1,2.9,强烈推荐这家餐厅，味道好，服务一流！
R000453,2024-12-07,3.2,7,2.6,3.4,味道过得去，服务也还行，价格稍贵。
R000540,2024-12-07,3.7,3,2.8,3.4,普通的餐厅，没有太多特色。
R000625,2024-12-07,4.8,15,4.8,4.4,菜品色香味俱全，服务员态度超好。
R001264,2024-12-07,3.9,9,2.5,2.1,普通的一餐，没有特别惊喜的地方。
R000244,2024-12-08,4.6,24,4.2,4.1,他们家的菜真的很合我口味，服务也到位。
R000355,2024-12-08,3.0,23,2.9,4.1,菜品和服务都属于一般水平，不难吃也不惊艳。
R000468,2024-12-08,4.5,13,3.7,4.4,今天点的菜都很好吃，服务员也很贴心。
R000700,2024-12-08,3.5,18,3.0,3.9,普通的餐厅，没有太多特色。
R000752,2024-12-08,2.2,27,2.6,2.4,非常失望的一次用餐，不会再来了。
R000828,2024-12-08,3.7,11,3.2,3.3,菜品和服务都还过得去，性价比一般。
R000080,2024-12-09,3.1,8,2.0,2.9,味道中规中矩，服务态度一般般。
R000214,2024-12-09,3.9,21,4.3,3.9,味道中规中矩，服务态度一般般。
R000361,2024-12-09,4.8,13,2.9,3.4,美食与服务兼具，值得推荐给大家！
R000526,2024-12-09,2.6,16,1.6,1.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R001063,2024-12-09,5.0,7,3.4,3.6,很满意的一次用餐体验，味道赞，服务棒。
R001402,2024-12-09,4.8,11,4.0,2.1,美食与服务兼具，值得推荐给大家！
R000265,2024-12-10,3.7,13,3.4,2.7,菜品口味还行，服务态度马马虎虎。
R000586,2024-12-10,4.6,5,2.7,4.9,他们家的菜真的很合我口味，服务也到位。
R001042,2024-12-10,3.9,4,3.3,4.2,味道过得去，服务也还行，价格稍贵。
R001363,2024-12-10,4.8,6,3.4,3.3,菜品色香味俱全，服务员态度超好。
R001364,2024-12-10,2.9,20,3.3,1.9,整体感觉一般，可能不会特意再来。
R000336,2024-12-11,3.8,17,2.4,3.4,勉强及格吧，各方面都很普通。
R000571,2024-12-11,3.7,22,3.1,2.7,味道还可以，服务一般，整体中规中矩吧。
R001038,2024-12-11,2.3,22,2.3,2.5,性价比很低，不值得来。
R001207,2024-12-11,3.5,16,3.1,3.6,普通的一餐，没有特别惊喜的地方。
R001351,2024-12-11,3.0,10,1.5,3.0,普通的一餐，没有特别惊喜的地方。
R001371,2024-12-11,4.2,9,2.2,2.9,很满意的一次用餐体验，味道赞，服务棒。
R000009,2024-12-12,4.0,15,3.5,3.6,菜品口味还行，服务态度马马虎虎。
R000552,2024-12-12,4.5,8,2.3,3.5,美食与服务兼具，值得推荐给大家！
R000771,2024-12-12,4.5,17,4.1,4.5,美食与服务兼具，值得推荐给大家！
R001268,2024-12-12,3.2,18,1.7,2.9,勉强及格吧，各方面都很普通。
R001350,2024-12-12,4.4,10,2.8,3.0,今天用餐很愉快，菜品美味，服务周到。
R000496,2024-12-13,4.2,23,4.5,3.6,朋友推荐来的，果然没失望，味道和服务都满分！
R000701,2024-12-13,3.4,29,3.4,3.0,整体感觉一般，可能不会特意再来。
R001313,2024-12-13,4.5,28,4.1,4.1,服务员很专业，菜品也很美味，点赞！
R000139,2024-12-14,4.0,31,3.9,2.6,今天用餐很愉快，菜品美味，服务周到。
R000151,2024-12-14,4.6,19,3.8,3.4,他们家的菜真的很合我口味，服务也到位。
R001315,2024-12-14,3.1,29,3.0,1.9,普通的餐厅，没有太多特色。
R000083,2024-12-15,5.0,6,2.9,4.0,很满意的一次用餐体验，味道赞，服务棒。
R000153,2024-12-15,3.2,16,1.4,3.1,味道还可以，服务一般，整体中规中矩吧。
R000451,2024-12-15,4.3,3,2.9,3.5,今天用餐很愉快，菜品美味，服务周到。
R001245,2024-12-15,4.2,3,2.8,2.0,菜品色香味俱全，服务员态度超好。
R001253,2024-12-15,2.9,11,2.2,3.3,味道中规中矩，服务态度一般般。
R000099,2024-12-16,4.1,15,3.1,3.7,朋友推荐来的，果然没失望，味道和服务都满分！
R000783,2024-12-16,4.0,24,2.9,4.2,普通的一餐，没有特别惊喜的地方。
R001219,2024-12-16,3.2,10,2.9,3.3,勉强及格吧，各方面都很普通。
R000409,2024-12-17,4.4,5,3.2,3.6,美食与服务兼具，值得推荐给大家！
R000525,2024-12-17,4.2,3,2.5,4.4,他们家的菜真的很合我口味，服务也到位。
R000939,2024-12-17,4.2,11,3.2,3.7,朋友推荐来的，果然没失望，味道和服务都满分！
R000994,2024-12-17,3.3,26,3.2,4.3,普通的一餐，没有特别惊喜的地方。
R001300,2024-12-17,4.5,17,3.0,3.2,今天点的菜都很好吃，服务员也很贴心。
R001424,2024-12-17,3.7,14,3.2,3.0,整体感觉一般，可能不会特意再来。
R000096,2024-12-18,3.4,6,3.0,2.8,菜品口味还行，服务态度马马虎虎。
R000609,2024-12-18,2.5,12,1.5,1.9,整体体验很差，味道和服务都不行。
R000982,2024-12-18,4.2,28,4.3,3.9,口味正宗，服务热情，是我喜欢的餐厅。
R001019,2024-12-18,4.2,13,2.8,2.5,环境不错，菜品精致，服务员很有耐心。
R000209,2024-12-19,4.5,13,3.9,4.2,服务员很专业，菜品也很美味，点赞！
R000435,2024-12-19,4.2,36,5.0,3.7,他们家的菜真的很合我口味，服务也到位。
R000777,2024-12-19,3.5,20,1.9,2.2,菜品和服务都还过得去，性价比一般。
R000854,2024-12-19,4.9,4,3.3,4.7,环境不错，菜品精致，服务员很有耐心。
R000890,2024-12-19,4.5,23,4.2,2.6,口味正宗，服务热情，是我喜欢的餐厅。
R001278,2024-12-19,4.4,13,2.9,3.4,慕名而来，果然名不虚传，味道和服务都很好。
R001416,2024-12-19,3.7,29,4.0,3.3,普通的一餐，没有特别惊喜的地方。
R000865,2024-12-20,3.7,9,2.7,3.0,普通的一餐，没有特别惊喜的地方。
R001202,2024-12-20,3.4,23,2.4,3.1,普通的餐厅，没有太多特色。
R000662,2024-12-21,3.3,16,2.5,1.9,普通的餐厅，没有太多特色。
R001068,2024-12-21,4.7,20,4.0,4.4,朋友推荐来的，果然没失望，味道和服务都满分！
R001230,2024-12-21,5.0,11,3.9,4.0,口味正宗，服务热情，是我喜欢的餐厅。
R000309,2024-12-22,4.9,3,4.4,4.5,他们家的菜真的很合我口味，服务也到位。
R000544,2024-12-22,4.9,16,3.4,3.5,菜品色香味俱全，服务员态度超好。
R000602,2024-12-22,3.6,7,2.3,3.3,菜品口味还行，服务态度马马虎虎。
R000615,2024-12-22,5.0,20,4.2,3.9,服务员很专业，菜品也很美味，点赞！
R000678,2024-12-22,4.7,16,3.8,2.9,菜品色香味俱全，服务员态度超好。
R000781,2024-12-22,5.0,3,3.2,3.1,美食与服务兼具，值得推荐给大家！
R001403,2024-12-22,5.0,10,3.4,3.9,菜品色香味俱全，服务员态度超好。
R000034,2024-12-23,3.0,13,2.1,2.4,菜品口味还行，服务态度马马虎虎。
R000916,2024-12-23,3.8,17,3.3,3.9,菜品口味还行，服务态度马马虎虎。
R001103,2024-12-23,5.0,9,4.6,3.9,环境不错，菜品精致，服务员很有耐心。
R001166,2024-12-23,5.0,4,4.3,3.1,美食与服务兼具，值得推荐给大家！
R000757,2024-12-24,4.2,22,3.5,3.4,强烈推荐这家餐厅，味道好，服务一流！
R001021,2024-12-24,5.0,16,4.6,3.2,服务员很专业，菜品也很美味，点赞！
R001292,2024-12-24,5.0,10,3.7,2.5,菜品口味极佳，服务员很热情，整体体验很棒。
R001384,2024-12-24,3.2,18,3.0,2.2,普通的餐厅，没有太多特色。
R000025,2024-12-25,3.6,12,2.0,3.8,菜品和服务都还过得去，性价比一般。
R000082,2024-12-25,4.0,24,3.5,3.0,服务员很专业，菜品也很美味，点赞！
R000472,2024-12-25,2.5,3,1.9,2.2,普通的一餐，没有特别惊喜的地方。
R000842,2024-12-25,4.3,18,3.2,4.0,味道非常棒，服务态度也很好，下次还会再来！
R000879,2024-12-25,4.1,11,2.4,3.8,今天用餐很愉快，菜品美味，服务周到。
R000991,2024-12-25,4.4,14,2.5,3.3,服务员很专业，菜品也很美味，点赞！
R000062,2024-12-26,4.3,9,2.9,4.3,菜品口味极佳，服务员很热情，整体体验很棒。
R000386,2024-12-26,4.4,17,3.0,3.2,朋友推荐来的，果然没失望，味道和服务都满分！
R001226,2024-12-26,3.6,15,3.4,2.6,味道中规中矩，服务态度一般般。
R000429,2024-12-27,4.9,23,4.0,3.1,他们家的菜真的很合我口味，服务也到位。
R000664,2024-12-27,2.4,24,3.1,3.1,性价比很低，不值得来。
R000989,2024-12-27,3.8,15,4.0,2.9,普通的一餐，没有特别惊喜的地方。
R001127,2024-12-27,3.8,26,2.9,3.7,菜品和服务都属于一般水平，不难吃也不惊艳。
R001175,2024-12-27,4.2,6,2.7,2.2,服务员很专业，菜品也很美味，点赞！
R000233,2024-12-28,4.0,14,2.7,2.8,美食与服务兼具，值得推荐给大家！
R000520,2024-12-28,5.0,5,2.5,4.0,很满意的一次用餐体验，味道赞，服务棒。
R000805,2024-12-28,2.8,30,2.5,3.0,普通的一餐，没有特别惊喜的地方。
R000908,2024-12-28,4.2,21,2.9,4.4,口味正宗，服务热情，是我喜欢的餐厅。
R001110,2024-12-29,4.7,25,4.0,4.0,他们家的菜真的很合我口味，服务也到位。
R000857,2024-12-30,3.5,12,2.0,2.0,普通的餐厅，没有太多特色。
R000211,2024-12-31,4.4,23,4.1,3.3,慕名而来，果然名不虚传，味道和服务都很好。
R000650,2024-12-31,5.0,3,3.4,3.9,特别喜欢他们家的菜，每次来都很满意。
